,ds,y
139,1972-09-03,0.0
140,1972-09-10,0.0
141,1972-09-17,0.0
142,1972-09-24,0.0
143,1972-10-01,0.0
144,1972-10-08,0.0
145,1972-10-15,0.0
146,1972-10-22,0.0
147,1972-10-29,0.0
148,1972-11-05,0.0
149,1972-11-12,0.0
150,1972-11-19,0.0
151,1972-11-26,0.0
152,1972-12-03,0.0
153,1972-12-10,0.0
154,1972-12-17,0.0
155,1972-12-24,0.0
156,1972-12-31,0.0
157,1973-01-07,0.0
158,1973-01-14,0.0
159,1973-01-21,0.0
160,1973-01-28,0.0
161,1973-02-04,0.0
162,1973-02-11,0.0
163,1973-02-18,0.0
164,1973-02-25,0.0
165,1973-03-04,0.0
166,1973-03-11,0.0
167,1973-03-18,0.0
168,1973-03-25,0.0
169,1973-04-01,0.0
170,1973-04-08,0.0
171,1973-04-15,0.0
172,1973-04-22,0.0
173,1973-04-29,0.0
174,1973-05-06,0.0
175,1973-05-13,0.0
176,1973-05-20,0.0
177,1973-05-27,0.0
178,1973-06-03,0.0
179,1973-06-10,0.0
180,1973-06-17,0.0
181,1973-06-24,0.0
182,1973-07-01,0.0
183,1973-07-08,0.0
184,1973-07-15,0.0
185,1973-07-22,0.0
186,1973-07-29,0.0
187,1973-08-05,0.0
188,1973-08-12,0.0
189,1973-08-19,0.0
190,1973-08-26,0.0
191,1973-09-02,0.0
192,1973-09-09,0.0
193,1973-09-16,0.0
194,1973-09-23,0.0
195,1973-09-30,0.0
196,1973-10-07,0.0
197,1973-10-14,0.0
198,1973-10-21,0.0
199,1973-10-28,0.0
200,1973-11-04,0.0
201,1973-11-11,0.0
202,1973-11-18,0.0
203,1973-11-25,0.0
204,1973-12-02,0.0
205,1973-12-09,0.0
206,1973-12-16,0.0
207,1973-12-23,0.0
208,1973-12-30,0.0
209,1974-01-06,0.0
210,1974-01-13,0.0
211,1974-01-20,0.0
212,1974-01-27,0.0
213,1974-02-03,0.0
214,1974-02-10,0.0
215,1974-02-17,0.0
216,1974-02-24,0.0
217,1974-03-03,0.0
218,1974-03-10,0.0
219,1974-03-17,0.0
220,1974-03-24,0.0
221,1974-03-31,0.0
222,1974-04-07,0.0
223,1974-04-14,0.0
224,1974-04-21,0.0
225,1974-04-28,0.0
226,1974-05-05,0.0
227,1974-05-12,0.0
228,1974-05-19,0.0
229,1974-05-26,0.0
230,1974-06-02,0.0
231,1974-06-09,0.0
232,1974-06-16,0.0
233,1974-06-23,0.0
234,1974-06-30,0.0
235,1974-07-07,0.0
236,1974-07-14,0.0
237,1974-07-21,0.0
238,1974-07-28,0.0
239,1974-08-04,0.0
240,1974-08-11,0.0
241,1974-08-18,0.0
242,1974-08-25,0.0
243,1974-09-01,0.0
244,1974-09-08,0.0
245,1974-09-15,0.0
246,1974-09-22,0.0
247,1974-09-29,0.0
248,1974-10-06,0.0
249,1974-10-13,0.0
250,1974-10-20,0.0
251,1974-10-27,0.0
252,1974-11-03,0.0
253,1974-11-10,0.0
254,1974-11-17,0.0
255,1974-11-24,0.0
256,1974-12-01,0.0
257,1974-12-08,0.0
258,1974-12-15,0.0
259,1974-12-22,0.0
260,1974-12-29,0.0
261,1975-01-05,0.0
262,1975-01-12,0.0
263,1975-01-19,0.0
264,1975-01-26,0.0
265,1975-02-02,0.0
266,1975-02-09,0.0
267,1975-02-16,0.0
268,1975-02-23,0.0
269,1975-03-02,0.0
270,1975-03-09,0.0
271,1975-03-16,0.0
272,1975-03-23,0.0
273,1975-03-30,0.0
274,1975-04-06,0.0
275,1975-04-13,0.0
276,1975-04-20,0.0
277,1975-04-27,0.0
278,1975-05-04,0.0
279,1975-05-11,0.0
280,1975-05-18,0.0
281,1975-05-25,0.0
282,1975-06-01,0.0
283,1975-06-08,0.0
284,1975-06-15,0.0
285,1975-06-22,0.0
286,1975-06-29,0.0
287,1975-07-06,0.0
288,1975-07-13,0.0
289,1975-07-20,0.0
290,1975-07-27,0.0
291,1975-08-03,0.0
292,1975-08-10,0.0
293,1975-08-17,0.0
294,1975-08-24,0.0
295,1975-08-31,0.0
296,1975-09-07,0.0
297,1975-09-14,0.0
298,1975-09-21,0.0
299,1975-09-28,0.0
300,1975-10-05,0.0
301,1975-10-12,0.0
302,1975-10-19,0.0
303,1975-10-26,0.0
304,1975-11-02,0.0
305,1975-11-09,0.0
306,1975-11-16,0.0
307,1975-11-23,0.0
308,1975-11-30,0.0
309,1975-12-07,0.0
310,1975-12-14,0.0
311,1975-12-21,0.0
312,1975-12-28,0.0
313,1976-01-04,0.0
314,1976-01-11,0.0
315,1976-01-18,0.0
316,1976-01-25,0.0
317,1976-02-01,0.0
318,1976-02-08,0.0
319,1976-02-15,0.0
320,1976-02-22,0.0
321,1976-02-29,0.0
322,1976-03-07,0.0
323,1976-03-14,0.0
324,1976-03-21,0.0
325,1976-03-28,0.0
326,1976-04-04,0.0
327,1976-04-11,0.0
328,1976-04-18,0.0
329,1976-04-25,0.0
330,1976-05-02,0.0
331,1976-05-09,0.0
332,1976-05-16,0.0
333,1976-05-23,0.0
334,1976-05-30,0.0
335,1976-06-06,0.0
336,1976-06-13,0.0
337,1976-06-20,0.0
338,1976-06-27,0.0
339,1976-07-04,0.0
340,1976-07-11,0.0
341,1976-07-18,0.0
342,1976-07-25,0.0
343,1976-08-01,0.0
344,1976-08-08,0.0
345,1976-08-15,0.0
346,1976-08-22,0.0
347,1976-08-29,0.0
348,1976-09-05,0.0
349,1976-09-12,0.0
350,1976-09-19,0.0
351,1976-09-26,0.0
352,1976-10-03,0.0
353,1976-10-10,0.0
354,1976-10-17,0.0
355,1976-10-24,0.0
356,1976-10-31,0.0
357,1976-11-07,0.0
358,1976-11-14,0.0
359,1976-11-21,0.0
360,1976-11-28,0.0
361,1976-12-05,0.0
362,1976-12-12,0.0
363,1976-12-19,0.0
364,1976-12-26,0.0
365,1977-01-02,0.0
366,1977-01-09,0.0
367,1977-01-16,0.0
368,1977-01-23,0.0
369,1977-01-30,0.0
370,1977-02-06,0.0
371,1977-02-13,0.0
372,1977-02-20,0.0
373,1977-02-27,0.0
374,1977-03-06,0.0
375,1977-03-13,0.0
376,1977-03-20,0.0
377,1977-03-27,0.0
378,1977-04-03,0.0
379,1977-04-10,0.0
380,1977-04-17,0.0
381,1977-04-24,0.0
382,1977-05-01,0.0
383,1977-05-08,0.0
384,1977-05-15,0.0
385,1977-05-22,0.0
386,1977-05-29,0.0
387,1977-06-05,0.0
388,1977-06-12,0.0
389,1977-06-19,0.0
390,1977-06-26,0.0
391,1977-07-03,0.0
392,1977-07-10,0.0
393,1977-07-17,0.0
394,1977-07-24,0.0
395,1977-07-31,0.0
396,1977-08-07,0.0
397,1977-08-14,0.0
398,1977-08-21,0.0
399,1977-08-28,0.0
400,1977-09-04,0.0
401,1977-09-11,0.0
402,1977-09-18,0.0
403,1977-09-25,0.0
404,1977-10-02,0.0
405,1977-10-09,0.0
406,1977-10-16,0.0
407,1977-10-23,0.0
408,1977-10-30,0.0
409,1977-11-06,0.0
410,1977-11-13,0.0
411,1977-11-20,0.0
412,1977-11-27,0.0
413,1977-12-04,0.0
414,1977-12-11,0.0
415,1977-12-18,0.0
416,1977-12-25,0.0
417,1978-01-01,0.0
418,1978-01-08,0.0
419,1978-01-15,0.0
420,1978-01-22,0.0
421,1978-01-29,0.0
422,1978-02-05,0.0
423,1978-02-12,0.0
424,1978-02-19,0.0
425,1978-02-26,0.0
426,1978-03-05,0.0
427,1978-03-12,0.0
428,1978-03-19,0.0
429,1978-03-26,0.0
430,1978-04-02,0.0
431,1978-04-09,0.0
432,1978-04-16,0.0
433,1978-04-23,0.0
434,1978-04-30,0.0
435,1978-05-07,0.0
436,1978-05-14,0.0
437,1978-05-21,0.0
438,1978-05-28,0.0
439,1978-06-04,0.0
440,1978-06-11,0.0
441,1978-06-18,0.0
442,1978-06-25,0.0
443,1978-07-02,0.0
444,1978-07-09,0.0
445,1978-07-16,0.0
446,1978-07-23,0.0
447,1978-07-30,0.0
448,1978-08-06,0.0
449,1978-08-13,0.0
450,1978-08-20,0.0
451,1978-08-27,0.0
452,1978-09-03,0.0
453,1978-09-10,0.0
454,1978-09-17,0.0
455,1978-09-24,0.0
456,1978-10-01,0.0
457,1978-10-08,0.0
458,1978-10-15,0.0
459,1978-10-22,0.0
460,1978-10-29,0.0
461,1978-11-05,0.0
462,1978-11-12,0.0
463,1978-11-19,0.0
464,1978-11-26,0.0
465,1978-12-03,0.0
466,1978-12-10,0.0
467,1978-12-17,0.0
468,1978-12-24,0.0
469,1978-12-31,0.0
470,1979-01-07,0.0
471,1979-01-14,0.0
472,1979-01-21,0.0
473,1979-01-28,0.0
474,1979-02-04,0.0
475,1979-02-11,0.0
476,1979-02-18,0.0
477,1979-02-25,0.0
478,1979-03-04,0.0
479,1979-03-11,0.0
480,1979-03-18,0.0
481,1979-03-25,0.0
482,1979-04-01,0.0
483,1979-04-08,0.0
484,1979-04-15,0.0
485,1979-04-22,0.0
486,1979-04-29,0.0
487,1979-05-06,0.0
488,1979-05-13,0.0
489,1979-05-20,0.0
490,1979-05-27,0.0
491,1979-06-03,0.0
492,1979-06-10,0.0
493,1979-06-17,0.0
494,1979-06-24,0.0
495,1979-07-01,0.0
496,1979-07-08,0.0
497,1979-07-15,0.0
498,1979-07-22,0.0
499,1979-07-29,0.0
500,1979-08-05,0.0
501,1979-08-12,0.0
502,1979-08-19,0.0
503,1979-08-26,0.0
504,1979-09-02,0.0
505,1979-09-09,0.0
506,1979-09-16,0.0
507,1979-09-23,0.0
508,1979-09-30,0.0
509,1979-10-07,0.0
510,1979-10-14,0.0
511,1979-10-21,0.0
512,1979-10-28,0.0
513,1979-11-04,0.0
514,1979-11-11,0.0
515,1979-11-18,0.0
516,1979-11-25,0.0
517,1979-12-02,0.0
518,1979-12-09,0.0
519,1979-12-16,0.0
520,1979-12-23,0.0
521,1979-12-30,0.0
522,1980-01-06,0.0
523,1980-01-13,0.0
524,1980-01-20,0.0
525,1980-01-27,0.0
526,1980-02-03,0.0
527,1980-02-10,0.0
528,1980-02-17,0.0
529,1980-02-24,0.0
530,1980-03-02,0.0
531,1980-03-09,0.0
532,1980-03-16,0.0
533,1980-03-23,0.0
534,1980-03-30,0.0
535,1980-04-06,0.0
536,1980-04-13,0.0
537,1980-04-20,0.0
538,1980-04-27,0.0
539,1980-05-04,0.0
540,1980-05-11,0.0
541,1980-05-18,0.0
542,1980-05-25,0.0
543,1980-06-01,0.0
544,1980-06-08,0.0
545,1980-06-15,0.0
546,1980-06-22,0.0
547,1980-06-29,0.0
548,1980-07-06,0.0
549,1980-07-13,0.0
550,1980-07-20,0.0
551,1980-07-27,0.0
552,1980-08-03,0.0
553,1980-08-10,0.0
554,1980-08-17,0.0
555,1980-08-24,0.0
556,1980-08-31,0.0
557,1980-09-07,0.0
558,1980-09-14,0.0
559,1980-09-21,0.0
560,1980-09-28,0.0
561,1980-10-05,0.0
562,1980-10-12,0.0
563,1980-10-19,0.0
564,1980-10-26,0.0
565,1980-11-02,0.0
566,1980-11-09,0.0
567,1980-11-16,0.0
568,1980-11-23,0.0
569,1980-11-30,0.0
570,1980-12-07,0.0
571,1980-12-14,0.0
572,1980-12-21,0.0
573,1980-12-28,0.0
574,1981-01-04,0.0
575,1981-01-11,0.0
576,1981-01-18,0.0
577,1981-01-25,0.0
578,1981-02-01,0.0
579,1981-02-08,0.0
580,1981-02-15,0.0
581,1981-02-22,0.0
582,1981-03-01,0.0
583,1981-03-08,0.0
584,1981-03-15,0.0
585,1981-03-22,0.0
586,1981-03-29,0.0
587,1981-04-05,0.0
588,1981-04-12,0.0
589,1981-04-19,0.0
590,1981-04-26,0.0
591,1981-05-03,0.0
592,1981-05-10,0.0
593,1981-05-17,0.0
594,1981-05-24,0.0
595,1981-05-31,0.0
596,1981-06-07,0.0
597,1981-06-14,0.0
598,1981-06-21,0.0
599,1981-06-28,0.0
600,1981-07-05,0.0
601,1981-07-12,0.0
602,1981-07-19,0.0
603,1981-07-26,0.0
604,1981-08-02,0.0
605,1981-08-09,0.0
606,1981-08-16,0.0
607,1981-08-23,0.0
608,1981-08-30,0.0
609,1981-09-06,0.0
610,1981-09-13,0.0
611,1981-09-20,0.0
612,1981-09-27,0.0
613,1981-10-04,0.0
614,1981-10-11,0.0
615,1981-10-18,0.0
616,1981-10-25,0.0
617,1981-11-01,0.0
618,1981-11-08,0.0
619,1981-11-15,0.0
620,1981-11-22,0.0
621,1981-11-29,0.0
622,1981-12-06,0.0
623,1981-12-13,0.0
624,1981-12-20,0.0
625,1981-12-27,0.0
626,1982-01-03,0.0
627,1982-01-10,0.0
628,1982-01-17,0.0
629,1982-01-24,0.0
630,1982-01-31,0.0
631,1982-02-07,0.0
632,1982-02-14,0.0
633,1982-02-21,0.0
634,1982-02-28,0.0
635,1982-03-07,0.0
636,1982-03-14,0.0
637,1982-03-21,0.0
638,1982-03-28,0.0
639,1982-04-04,0.0
640,1982-04-11,0.0
641,1982-04-18,0.0
642,1982-04-25,0.0
643,1982-05-02,0.0
644,1982-05-09,0.0
645,1982-05-16,0.0
646,1982-05-23,0.0
647,1982-05-30,0.0
648,1982-06-06,0.0
649,1982-06-13,0.0
650,1982-06-20,0.0
651,1982-06-27,0.0
652,1982-07-04,0.0
653,1982-07-11,0.0
654,1982-07-18,0.0
655,1982-07-25,0.0
656,1982-08-01,0.0
657,1982-08-08,0.0
658,1982-08-15,0.0
659,1982-08-22,0.0
660,1982-08-29,0.0
661,1982-09-05,0.0
662,1982-09-12,0.0
663,1982-09-19,0.0
664,1982-09-26,0.0
665,1982-10-03,0.0
666,1982-10-10,0.0
667,1982-10-17,0.0
668,1982-10-24,0.0
669,1982-10-31,0.0
670,1982-11-07,0.0
671,1982-11-14,0.0
672,1982-11-21,0.0
673,1982-11-28,0.0
674,1982-12-05,0.0
675,1982-12-12,0.0
676,1982-12-19,0.0
677,1982-12-26,0.0
678,1983-01-02,0.0
679,1983-01-09,0.0
680,1983-01-16,0.0
681,1983-01-23,0.0
682,1983-01-30,0.0
683,1983-02-06,0.0
684,1983-02-13,0.0
685,1983-02-20,0.0
686,1983-02-27,0.0
687,1983-03-06,0.0
688,1983-03-13,0.0
689,1983-03-20,0.0
690,1983-03-27,0.0
691,1983-04-03,0.0
692,1983-04-10,0.0
693,1983-04-17,0.0
694,1983-04-24,0.0
695,1983-05-01,0.0
696,1983-05-08,0.0
697,1983-05-15,0.0
698,1983-05-22,0.0
699,1983-05-29,0.0
700,1983-06-05,0.0
701,1983-06-12,0.0
702,1983-06-19,0.0
703,1983-06-26,0.0
704,1983-07-03,0.0
705,1983-07-10,0.0
706,1983-07-17,0.0
707,1983-07-24,0.0
708,1983-07-31,0.0
709,1983-08-07,0.0
710,1983-08-14,0.0
711,1983-08-21,0.0
712,1983-08-28,0.0
713,1983-09-04,0.0
714,1983-09-11,0.0
715,1983-09-18,0.0
716,1983-09-25,0.0
717,1983-10-02,0.0
718,1983-10-09,0.0
719,1983-10-16,0.0
720,1983-10-23,0.0
721,1983-10-30,0.0
722,1983-11-06,0.0
723,1983-11-13,0.0
724,1983-11-20,0.0
725,1983-11-27,0.0
726,1983-12-04,0.0
727,1983-12-11,0.0
728,1983-12-18,0.0
729,1983-12-25,0.0
730,1984-01-01,0.0
731,1984-01-08,0.0
732,1984-01-15,0.0
733,1984-01-22,0.0
734,1984-01-29,0.0
735,1984-02-05,0.0
736,1984-02-12,0.0
737,1984-02-19,0.0
738,1984-02-26,0.0
739,1984-03-04,0.0
740,1984-03-11,0.0
741,1984-03-18,0.0
742,1984-03-25,0.0
743,1984-04-01,0.0
744,1984-04-08,0.0
745,1984-04-15,0.0
746,1984-04-22,0.0
747,1984-04-29,0.0
748,1984-05-06,0.0
749,1984-05-13,0.0
750,1984-05-20,0.0
751,1984-05-27,0.0
752,1984-06-03,0.0
753,1984-06-10,0.0
754,1984-06-17,0.0
755,1984-06-24,0.0
756,1984-07-01,0.0
757,1984-07-08,0.0
758,1984-07-15,0.0
759,1984-07-22,0.0
760,1984-07-29,0.0
761,1984-08-05,0.0
762,1984-08-12,0.0
763,1984-08-19,0.0
764,1984-08-26,0.0
765,1984-09-02,0.0
766,1984-09-09,0.0
767,1984-09-16,0.0
768,1984-09-23,0.0
769,1984-09-30,0.0
770,1984-10-07,0.0
771,1984-10-14,0.0
772,1984-10-21,0.0
773,1984-10-28,0.0
774,1984-11-04,0.0
775,1984-11-11,0.0
776,1984-11-18,0.0
777,1984-11-25,0.0
778,1984-12-02,0.0
779,1984-12-09,0.0
780,1984-12-16,0.0
781,1984-12-23,0.0
782,1984-12-30,0.0
783,1985-01-06,0.0
784,1985-01-13,0.0
785,1985-01-20,0.0
786,1985-01-27,0.0
787,1985-02-03,0.0
788,1985-02-10,0.0
789,1985-02-17,0.0
790,1985-02-24,0.0
791,1985-03-03,0.0
792,1985-03-10,0.0
793,1985-03-17,0.0
794,1985-03-24,0.0
795,1985-03-31,0.0
796,1985-04-07,0.0
797,1985-04-14,0.0
798,1985-04-21,0.0
799,1985-04-28,0.0
800,1985-05-05,0.0
801,1985-05-12,0.0
802,1985-05-19,0.0
803,1985-05-26,0.0
804,1985-06-02,0.0
805,1985-06-09,0.0
806,1985-06-16,0.0
